date,open,high,low,close,volume,rsi_14,bb_mid,bb_upper,bb_lower,bb_width,bb_pctb,atr_14,natr_14,macd,macd_signal,macd_hist,ppo,ppo_signal,ppo_hist,ret_1d,ret_5d,ret_10d,ret_21d,ret_42d,ret_63d,fwd_ret_1d,fwd_ret_5d,fwd_ret_21d,DTWEXBGS,DFII10,M2SL,WALCL,gold,btc_gold_ratio,fear_greed,funding_rate
2019-02-26,3828.44,3841.51,3777.0,3809.23,28838.748036,53.563719312560984,3746.3759999999993,4096.7583479932755,3395.993652006723,0.18705135202300904,0.5896934454032583,138.39064223976203,3.63303455658393,82.20203318968106,75.32484954738852,6.877183642292536,2.196533894951277,2.0255760354236867,0.17095785952759046,-0.004882547179669405,-0.03252982366133217,0.05273587017502157,0.09725802874187317,0.07209841657613447,0.016936347205796398,0.002320678982366653,-0.0003885299653735297,0.05415792693011445,114.0687,0.72,14506.3,3981420.0,1325.0999755859375,2.8746736625028015,40.0,
2019-02-27,3809.31,3838.85,3677.17,3818.07,31500.995466,53.97644831997638,3767.3595,4078.010290267307,3456.708709732693,0.16491698775617616,0.5816197827090107,140.05416779406474,3.668192772632894,75.59573783615224,75.37902720514127,0.21671063101096877,2.0169831137395358,2.0238574510868568,-0.006874337347321013,0.002320678982366653,-0.03632761231701154,0.041032506448393846,0.1211909425407518,0.06298443137778964,0.010675694992244189,-0.0011471764530247563,-0.026916740656928728,0.0589224398714534,114.0363,0.76,14506.3,3974590.0,1317.699951171875,2.8975260996287218,39.0,
2019-02-28,3818.04,3888.0,3763.87,3813.69,32561.961044,53.72166934052711,3775.0919999999996,4082.0674521713545,3468.116547828645,0.1626320376676144,0.5628682191474628,138.91672723734584,3.6425804729106415,69.20897380890165,74.14501652589335,-4.936042716991707,1.8441810436908403,1.9879221696076537,-0.14374112591681332,-0.0011471764530247563,-0.07384354600559528,-0.021779613194480074,0.12220162429378534,0.05460966039029813,0.06888626675000209,0.0024412052369227055,0.011547870959621731,0.04377649992526922,114.1991,0.78,14506.3,3974590.0,1312.800048828125,2.9050044623355262,39.0,
2019-03-01,3814.26,3857.0,3813.01,3823.0,23174.57217,54.21635566249909,3782.983,4086.1523395899176,3479.813660410083,0.16028057201944465,0.5659977688610084,132.13624672039256,3.4563496395603597,64.15907066722184,72.14782735415905,-7.988756686937208,1.707253892381314,1.9317885141623858,-0.22453462178107175,0.0024412052369227055,0.021220442573379295,-0.021697685904309094,0.04480956753684029,0.06345987476598602,-0.004235191156629181,-0.0008030342662830314,0.010159560554538372,0.04287993722207695,114.537,0.8,14557.5,3974590.0,1296.4000244140625,2.9489354581953915,42.0,
2019-03-02,3822.17,3841.31,3772.25,3819.93,19445.838355,54.01132894502376,3789.9764999999998,4089.5811820852214,3490.371817914778,0.15810371493608028,0.5499883709952835,127.63080052607881,3.3411816584617737,59.226536061436036,69.56356909561445,-10.337033034178418,1.5740799861715058,1.8602468085642099,-0.2861668223927041,-0.0008030342662830314,-0.002087295450270754,-0.037737987878299295,0.042221664420301286,0.04218754262952551,0.03372103092560308,-0.003188540104137938,0.014060467076621785,0.04871293453021397,114.537,0.8,14557.5,3974590.0,1296.4000244140625,2.946567361973403,41.0,
2019-03-03,3819.97,3835.0,3781.32,3807.75,16718.16541,53.15251798879636,3798.8115,4088.9552780263202,3508.6677219736794,0.15275502773765975,0.5154035700176024,122.34860048850175,3.2131468843411923,53.71544443512039,66.39394416351564,-12.678499728395252,1.4263427228977053,1.773465991430909,-0.34712326853320374,-0.003188540104137938,-0.0003885299653735297,-0.03290571481544502,0.03469780384015486,0.07585441106665747,0.001536070027959635,-0.02427943010964473,0.015006237279233003,0.048435427746044146,114.537,0.8,14557.5,3974590.0,1296.4000244140625,2.937172113770207,44.0,
2019-03-04,3807.32,3830.0,3670.69,3715.3,34742.84166,47.038702131144305,3803.0035,4085.2827180411323,3520.7242819588673,0.14845067486324032,0.3446511567365546,124.98870045360876,3.3641617218961795,41.41056701353273,61.39726873351906,-19.986701719986335,1.1006996601967864,1.6389127251840845,-0.538213064987298,-0.02427943010964473,-0.026916740656928728,-0.06226653205451782,0.02320265487944262,0.05341801582125938,0.0033487266736882404,0.03833606976556392,0.06129787634915074,0.05943530805049391,114.6925,0.78,14557.5,3974590.0,1284.800048828125,2.8917340121435635,36.0,
2019-03-05,3716.1,3877.1,3703.55,3857.73,32962.536162,55.5260738565453,3815.4199999999996,4083.3228420116384,3547.517157988361,0.14043163898686845,0.5789651944008908,128.4573647069224,3.3298692419356044,42.66001556341644,57.64981809949854,-14.989802536082102,1.1317815394852258,1.5374864880443129,-0.4057049485590871,0.03833606976556392,0.011547870959621731,-0.06314841078644706,0.062308272705743795,0.0803152120035957,0.015956746393338106,0.0010653933790079062,0.015317297996490176,0.02354234225827101,114.804,0.79,14557.5,3974590.0,1282.0,3.0091497659906397,35.0,
2019-03-06,3857.58,3907.0,3813.09,3861.84,24775.11883,55.746461700223314,3828.9840000000004,4075.5732965108236,3582.394703489177,0.12880142435216405,0.5666208964965307,125.98969579928507,3.262426610094801,43.48063746929802,54.81598197345844,-11.335344504160425,1.1514583618297671,1.460280862801404,-0.30882250097163677,0.0010653933790079062,0.010159560554538372,0.03159559349923602,0.06993960214994188,0.0869787943098721,0.000850058052745073,0.003055538292627169,0.0025298821287262907,0.045628508690158,114.9714,0.78,14557.5,3969134.0,1284.9000244140625,3.0055567955655293,42.0,
2019-03-07,3861.84,3905.4,3840.4,3873.64,26455.257661,56.414269312209285,3842.5425000000005,4065.3658868360126,3619.7191131639884,0.11597705781315995,0.569780601671955,121.633288956479,3.140025633679924,44.56937956115053,52.76666149099686,-8.197281929846334,1.1780373389683754,1.4038321580347983,-0.22579481906642296,0.003055538292627169,0.014060467076621785,0.011943823277393406,0.07884006951561862,0.08516872944459064,0.028369057922150942,-0.0022588573021756764,0.0023466300430603493,0.039799774888735096,115.4919,0.74,14557.5,3969134.0,1283.800048828125,3.0173234558885755,56.0,
2019-03-08,3873.63,3932.0,3800.0,3864.89,34730.366592,55.74252999296752,3854.8665,4051.182655784805,3658.5503442151953,0.10185367290141165,0.5255289738124946,122.3737683167305,3.1662936931382397,44.21646376916988,51.056621946631466,-6.840158177461589,1.1668466027998126,1.3564350469878013,-0.1895884441879887,-0.0022588573021756764,0.015006237279233003,0.014611876941009072,0.07284446504759234,0.08403243494919055,0.01921935859873769,0.020220497866692222,0.0002872009293926059,0.06167316534235123,115.3599,0.72,14557.5,3969134.0,1297.0,2.9798689282960678,54.0,
2019-03-09,3864.88,3971.75,3854.75,3943.04,30979.747653,60.29044589671834,3868.6394999999998,4047.507036576851,3689.7719634231485,0.09247051144302865,0.7079765323095218,121.98992772267833,3.093803961478411,49.670259501730015,50.77934945765118,-1.1090899559211636,1.306844174375121,1.3465168724652652,-0.03967269809014429,0.020220497866692222,0.06129787634915074,0.032731196651711425,0.08971620131494218,0.10596451861720779,0.045632942274646204,-0.006649691608505037,-0.016718065249147873,0.04157452118162652,115.3599,0.72,14557.5,3969134.0,1297.0,3.0401233616037007,55.0,
2019-03-10,3943.43,3943.43,3881.69,3916.82,23187.561412,58.132055933123496,3869.5505000000003,4049.2442218216706,3689.85677817833,0.09287576002518656,0.6315279674793273,117.68636145677273,3.004640536373199,51.28550961126575,50.8805814883741,0.40492812289165414,1.3462973339194244,1.3464729647560971,-0.00017563083667271329,-0.006649691608505037,0.015317297996490176,0.02704205113682545,0.06795761782974075,0.103068569690552,-0.017750025077740927,-0.011542526845757517,0.0017718455277495604,0.04777600196077425,115.3599,0.72,14557.5,3969134.0,1297.0,3.0199074787972244,55.0,
2019-03-11,3915.99,3936.98,3830.0,3871.61,38066.885705,54.50852204935018,3867.7415,4046.5405594906906,3688.9424405093096,0.09245657161456655,0.5108180099241558,116.92162135271754,3.0199741542334464,48.360072977868185,50.37647978627292,-2.0164068084047315,1.2679671488190383,1.3307718015686854,-0.06280465274964708,-0.011542526845757517,0.0025298821287262907,0.012715145173947118,-0.006922997999281755,0.12738523360948117,-0.02612031342363752,0.0028721901224555424,0.0347064916145996,0.07050038614426568,115.2967,0.73,14557.5,3969134.0,1288.800048828125,3.0040424063611435,56.0,
2019-03-12,3871.61,3905.2,3826.06,3882.73,26921.008622,55.24742874226546,3863.3910000000005,4035.862609611913,3690.9193903880882,0.08928509157468777,0.5560642996360827,114.22293411323771,2.9418201655339855,46.4040178038058,49.5819873897795,-3.177969585973699,1.2150584695997813,1.3076291351749045,-0.09257066557512328,0.0028721901224555424,0.0023466300430603493,0.016440091834143633,-0.006412831805189145,0.13828333880576005,-0.018305340153168204,-0.004308823946037932,0.02534556871067517,0.2509986530096091,114.939,0.71,14557.5,3969134.0,1296.300048828125,2.9952401864908107,56.0,
2019-03-13,3882.69,3893.56,3840.0,3866.0,24461.008757,53.83076765809288,3859.8255,4028.7753207005717,3690.875679299428,0.08754272476855328,0.5182731771315197,109.88986739086359,2.842469410006818,43.00808833348583,48.26720757852077,-5.259119245034938,1.1251143273275719,1.271126173605438,-0.14601184627786612,-0.004308823946037932,0.0002872009293926059,0.015297748013918921,-0.02613269382881489,0.11792908408469205,-0.025374056193513406,0.002876357992757317,0.031508018623900735,0.27589239524055875,114.7372,0.69,14557.5,3971559.0,1307.5,2.95678776290631,54.0,
2019-03-14,3866.0,3920.0,3810.43,3877.12,27048.74853,54.6629164791542,3855.5814999999993,4017.8570548961716,3693.305945103827,0.08417695483608492,0.566363969649592,109.86701972008763,2.8337276050286717,40.7444046933947,46.76264700149556,-6.018242308100859,1.0647692646900713,1.2298547918223648,-0.16508552713229352,0.002876357992757317,-0.016718065249147873,0.04355502920356358,-0.015287086868953637,0.12900614425904888,0.08121855723002436,0.012029547705513455,0.0356991787718719,0.26347907725321895,114.79,0.69,14557.5,3971559.0,1293.4000244140625,2.997618622866825,55.0,
2019-03-15,3877.12,3939.22,3872.2,3923.76,21740.061498,58.07601877077736,3845.8815000000004,3957.4373690853463,3734.3256309146545,0.05801315983622785,0.8490560408812683,106.80651831150995,2.722045138120322,42.227109480293166,45.85553949725508,-3.6284300169619144,1.1014449304413858,1.2041728195461692,-0.10272788910478337,0.012029547705513455,0.0017718455277495604,0.017116283410192112,-0.00965169106511854,0.13335663345917337,0.08953686297486207,0.020954390686484414,0.03039941280812286,0.27554947295451293,114.5815,0.65,14557.5,3971559.0,1301.800048828125,3.0141034358787686,55.0,
2019-03-16,3924.46,4056.98,3921.98,4005.98,28568.376124,63.31860078171046,3859.0025,3981.1163460834055,3736.8886539165946,0.06328777764896779,1.1018052199404658,108.82033843211639,2.716447371981797,49.46641255287432,46.57771410837893,2.8886984444953896,1.2859953313117392,1.2205373218992832,0.06545800941245594,0.020954390686484414,0.0347064916145996,0.03732417707621227,-0.027145826857320587,0.1430079577261847,0.11801134762065568,-0.006200729908786395,-0.006325543312747484,0.25909016021048537,114.5815,0.65,14557.5,3971559.0,1301.800048828125,3.0772621368436472,54.0,
2019-03-17,4005.98,4012.0,3950.01,3981.14,18814.255577,60.84315595841951,3866.6635,3999.33534515114,3733.9916548488604,0.06862342438184221,0.9314272552310862,105.47531425839378,2.6493746579721833,52.592972936772185,47.78076587405758,4.812207062714606,1.3637429110164139,1.2491784397227095,0.1145644712937044,-0.006200729908786395,0.02534556871067517,0.027751675426730404,0.06346365491671024,0.15124735766068742,0.1450553812258939,0.0016753995086835616,0.0014543572946441596,0.29869082725048623,114.5815,0.65,14557.5,3971559.0,1301.800048828125,3.0581808654745446,58.0,
2019-03-18,3981.85,4037.0,3953.33,3987.81,22454.47801,61.2808859247885,3875.5925,4015.8118503990604,3735.37314960094,0.07236021351525486,0.9001498355278069,103.91779181136566,2.6058862335809794,54.97528693627373,49.21967008650081,5.75561684977292,1.4219307859864683,1.2837289089754613,0.13820187701100695,0.0016753995086835616,0.031508018623900735,0.03180426868552533,0.04176942046855725,0.15147463920859794,0.09975483234006877,0.006951183732424537,0.004563908511187931,0.31322705946371565,114.4375,0.64,14557.5,3971559.0,1300.300048828125,3.0668383067384726,56.0,
2019-03-19,3987.83,4031.0,3970.0,4015.53,19893.741815,63.12578841160518,3885.4655,4036.0545943804846,3734.876405619515,0.07751405559024255,0.9318523214947224,100.85223525341097,2.511554769940978,58.42655531837545,51.06104713287574,7.365508185499706,1.5068874755947113,1.3283606222993114,0.17852685329539986,0.006951183732424537,0.0356991787718719,0.01838429232267491,0.05415792693011445,0.15668324888595708,0.13016104428295616,0.00685090137540989,-0.005814923559281149,0.2825206137172427,114.2324,0.66,14557.5,3971559.0,1305.0,3.077034482758621,56.0,
2019-03-20,4017.48,4050.0,3980.5,4043.04,23432.300255,64.91260970827022,3896.933,4059.00123606454,3734.86476393546,0.08317732743392821,0.9507576671033061,98.61278987816733,2.4390752967610347,62.65924074231998,53.38068585476459,9.278554887555387,1.610952373271974,1.384878972493844,0.22607340077812998,0.00685090137540989,0.03039941280812286,0.03222512139950262,0.0589224398714534,0.18725424843702743,0.12561806761993854,-0.015433930903478554,-0.026445446990383537,0.3129353159998418,114.1509,0.58,14557.5,3962748.0,1300.5,3.1088350634371396,55.0,
2019-03-21,4043.04,4069.32,3880.01,3980.64,35997.682119,58.04222421318726,3904.815,4067.076836678019,3742.553163321981,0.08310859115119097,0.7336501347216403,105.0911620297268,2.640056926266299,60.283604071708396,54.76126949815336,5.522334573555035,1.5471922206611495,1.4173416221273052,0.12985059853384429,-0.015433930903478554,-0.006325543312747484,0.02816141088591051,0.04377649992526922,0.17132768361581907,0.10077678010956226,0.0015801479159129883,-0.008061517745890034,0.2604430443345793,114.1684,0.58,14557.5,3962748.0,1306.0999755859375,3.047729939826559,62.0,
2019-03-22,3980.85,4008.0,3968.25,3986.93,20022.606318,58.5188239911919,3913.165,4074.2176244823427,3752.1123755176573,0.08231322956345705,0.7290089970191304,100.4239361704606,2.5188286769634933,58.23712401271996,55.456440401066686,2.7806836116532736,1.4920986250824293,1.4322930227183301,0.05980560236409915,0.0015801479159129883,0.0014543572946441596,0.026836787518060623,0.04287993722207695,0.08961093620184535,0.10906096743414917,0.004785637069123494,0.012821895543689177,0.2661396111795291,114.6856,0.54,14557.5,3962748.0,1311.5999755859375,3.039745405773509,56.0,
2019-03-23,3987.89,4018.83,3978.01,4006.01,17302.604318,60.0029861507719,3923.0780000000004,4081.190400206203,3764.965599793798,0.08060629954653077,0.7622564703712168,96.16651215828483,2.4005559686142774,57.49213679826789,55.86357968050693,1.6285571177609626,1.4701381060216798,1.439862039379,0.03027606664267979,0.004785637069123494,0.004563908511187931,0.03621572684945695,0.04871293453021397,0.09299134012517807,0.09295555616184226,-0.0034523128998680264,0.0054418236599509395,0.2594127323696147,114.6856,0.54,14557.5,3962748.0,1311.5999755859375,3.0542925240680763,50.0,
2019-03-24,4006.01,4006.02,3950.0,3992.18,17179.850648,58.37268272670991,3936.922,4063.84347188432,3810.00052811568,0.06447751410077213,0.717685783105177,93.29890414697877,2.337041519845768,55.15002844736364,55.72086943387828,-0.5708409865146393,1.408073613177364,1.433504354138673,-0.02543074096130904,-0.0034523128998680264,-0.005814923559281149,0.02967666721690332,0.048435427746044146,0.08481383455704528,0.12796387965913958,-0.014042452995606358,0.02782189179846606,0.2853378354683407,114.6856,0.54,14557.5,3962748.0,1311.5999755859375,3.0437481505872657,44.0,
2019-03-25,3991.35,3999.3,3888.71,3936.12,33192.890217,52.18335893327435,3940.8415,4062.1849064351345,3819.4980935648655,0.06158248507844556,0.48054488439582405,94.53398242219458,2.401704785987078,48.21453012745451,54.219601572593525,-6.005071445139016,1.2305466594059724,1.3929128151921328,-0.16236615578616043,-0.014042452995606358,-0.026445446990383537,0.003150039757783274,0.05943530805049391,0.08401701987028543,0.1160282400975361,0.003157932176864664,0.04340568885094975,0.2766252045161224,114.4171,0.55,14557.5,3962748.0,1321.9000244140625,2.9776230632454226,46.0,
2019-03-26,3935.47,3958.98,3894.0,3948.55,29349.537627,53.364105203823804,3945.1769999999997,4060.6916913601,3829.6623086398995,0.05855995376638371,0.5145998745280186,92.42298367775211,2.3406816091413836,43.2228487642501,52.020251010924845,-8.797402246674743,1.102513502520054,1.3348329526577172,-0.23231945013766309,0.003157932176864664,-0.008061517745890034,-0.014336067578969436,0.02354234225827101,0.08731749764557506,0.10574836247140107,0.022666548479821635,0.03935621937166789,0.31028352179914154,114.6414,0.55,14557.5,3962748.0,1314.300048828125,3.0042987547026745,43.0,
2019-03-27,3948.77,4048.0,3936.15,4038.05,32364.555852,60.85871731952539,3953.3975,4070.8607107916896,3835.9342892083105,0.05942393133586469,0.8603362253996434,93.81062770076981,2.3231665705172007,45.95902035986728,50.808004880713334,-4.848984520846052,1.1697064483033852,1.3018076517868509,-0.13210120348346566,0.022666548479821635,0.012821895543689177,0.014294900455648518,0.045628508690158,0.11875935058458476,0.13657601567205768,-0.0025358774656084604,0.026376592662299858,0.28844863238444285,115.1243,0.55,14557.5,3955617.0,1309.9000244140625,3.082716180424746,44.0,
2019-03-28,4039.58,4039.7,4002.0,4027.81,20089.293875,59.67704313379524,3961.5434999999998,4075.7133865772926,3847.373613422707,0.0576390927310493,0.7902100632075949,89.80272572214339,2.2295670779441776,46.76212892783087,49.998829690136844,-3.236700762305972,1.1879359024438632,1.2790333019182534,-0.09109739947439022,-0.0025358774656084604,0.0054418236599509395,0.010030568156456754,0.039799774888735096,0.12177766142328772,0.12835820059278014,0.018729781196233253,0.20593821456324912,0.3055332798716919,115.2581,0.56,14557.5,3955617.0,1289.800048828125,3.122817372862989,49.0,
2019-03-29,4028.22,4123.71,4024.03,4103.25,30084.217444,65.05960650429675,3969.554,4099.630993135516,3839.4770068644834,0.065537333985388,1.0139110183024962,90.50824531341885,2.2057697023924656,52.87644898617464,50.57435354934441,2.3020954368302284,1.3390590772912532,1.2910384569928535,0.04802062029839971,0.018729781196233253,0.02782189179846606,0.021845186065102107,0.06167316534235123,0.139010179127099,0.15088814654628369,0.0009065984280753892,0.20212027051727288,0.28158898434168034,115.1371,0.53,14557.5,3955617.0,1293.0,3.1734338747099766,50.0,
2019-03-30,4104.24,4140.0,4052.0,4106.97,19509.292601,65.30554290895196,3979.0615,4120.2329492195795,3837.8900507804206,0.07095715872678997,0.9530253840528692,90.32908493388894,2.1994094170127596,57.361042205832746,51.93169128064208,5.429350925190668,1.448330324664844,1.3224968305272518,0.12583349413759226,0.0009065984280753892,0.04340568885094975,0.015812359016977418,0.04157452118162652,0.1350206306084718,0.1519444639225862,-0.0007353352958507919,0.1927674173417384,0.28847544540135406,115.1371,0.53,14557.5,3955617.0,1293.0,3.17631090487239,57.0,
2019-03-31,4106.99,4116.12,4082.57,4103.95,13525.087433,64.90612329736041,3990.6784999999995,4132.854643276084,3848.502356723915,0.07125412045900693,0.8983491793698616,86.2734360100397,2.1022048516682634,59.980013620597674,53.5413557486332,6.438657871964473,1.5104051667056082,1.3600784977629232,0.15032666894268498,-0.0007353352958507919,0.03935621937166789,0.030977430764902003,0.04777600196077425,0.11898036307319804,0.15576877583895632,0.009895344728859001,0.21954458509484764,0.2807514711436545,115.1371,0.53,14557.5,3955617.0,1293.0,3.1739752513534416,56.0,
2019-04-01,4102.44,4158.7,4067.0,4144.56,25507.067641,67.76150897262306,4003.7699999999995,4152.176025271421,3855.363974728578,0.07413314214923518,0.9743405793077076,86.66104772360829,2.090958937103294,64.58792554247248,55.75066970740106,8.837255835071417,1.6211958343714967,1.412301965084638,0.2088938692868587,0.009895344728859001,0.026376592662299858,0.03953668612190353,0.07050038614426568,0.06308931411275864,0.20686632791229287,0.17196759125214722,0.2169904646090297,0.29257146717625027,114.9362,0.59,14594.7,3955617.0,1288.4000244140625,3.2168270113817017,62.0,
2019-04-02,4144.54,4897.99,4140.54,4857.29,105383.639263,87.29686051060106,4053.3345,4454.647785914632,3652.0212140853682,0.1980163669761929,1.5016557241155222,134.5745443147791,2.77056845102473,124.3180226260788,69.46414029113662,54.853882334942185,3.0705977807787157,1.7439611282234537,1.326636652555262,0.17196759125214722,0.20593821456324912,0.2125007176716982,0.2509986530096091,0.24297620905934036,0.4239909235892865,0.015504530303934949,0.06443510681882292,0.130941327365671,115.1173,0.58,14594.7,3955617.0,1290.0,3.765341085271318,60.0,
2019-04-03,4857.19,5275.01,4753.5,4932.6,109890.125743,88.1162887159152,4106.1085,4658.872473015817,3553.344526984183,0.2692398279372389,1.2475989213721337,162.21279114943775,3.2885859617531876,175.70601296080076,90.71251482506945,84.99349813573131,4.270787890759353,2.249326480730634,2.021461410028719,0.015504530303934949,0.20212027051727288,0.2355655306123472,0.27589239524055875,0.24254988991722404,0.42635721680190186,-0.006880752544297208,0.06169160280582231,0.09779832137209588,114.7211,0.61,14594.7,3935509.0,1289.9000244140625,3.8240172933097165,71.0,
2019-04-04,4932.59,5039.08,4777.0,4898.66,61054.254168,85.44136206086269,4154.853499999999,4803.531256517882,3506.1757434821166,0.3122506035497438,1.0733251159965551,169.3461632101922,3.4569895279564657,211.25744683602989,114.82150122726154,96.43594560876835,5.0633953652298365,2.8121402576304746,2.251255107599362,-0.006880752544297208,0.1927674173417384,0.24454030873042498,0.26347907725321895,0.24416416284214337,0.42647564136163774,0.02169777041068377,0.05130790869339785,0.06557711700750812,114.9697,0.61,14594.7,3935509.0,1289.0,3.800356865787432,61.0,
2019-04-05,4898.64,5028.22,4880.62,5004.95,39768.552806,86.7934651791963,4204.802,4951.629978265424,3457.9740217345757,0.35522622861453373,1.0356976594920937,167.79286583803565,3.3525383038399115,245.18261643245114,140.89372426829945,104.28889216415169,5.79089878292055,3.40789196268849,2.38300682023206,0.02169777041068377,0.21954458509484764,0.2675412493193703,0.27554947295451293,0.26323826350328106,0.4456524564783495,0.007780297505469713,0.0606000059940659,0.06176884883964884,114.9726,0.6,14594.7,3935509.0,1290.4000244140625,3.8786034604057136,59.0,
2019-04-06,5004.96,5205.0,4928.59,5043.89,41770.842313,87.2602722641707,4257.9395,5084.714368063929,3431.164631936072,0.38834505190312285,0.9753110734004724,175.55123256389024,3.4804730587679393,272.0743861569126,167.1298566460221,104.94452951089053,6.336259745746592,3.9935655193001107,2.342694226446481,0.007780297505469713,0.2169904646090297,0.24909052636792506,0.25909016021048537,0.2249111167236555,0.43915007261532146,0.025056057923547037,-0.005257846622349072,0.04992178655759716,114.9726,0.6,14594.7,3935509.0,1290.4000244140625,3.908780149233414,65.0,
2019-04-07,5042.07,5234.0,5026.0,5170.27,37615.486804,88.6611052781901,4317.0625,5227.396233317519,3406.7287666824814,0.42173757424986025,0.9686234667426122,177.8690016664695,3.4402265581191984,300.12446914722386,193.72877914626247,106.3956900009614,6.885418176294414,4.571936050698971,2.313482125595443,0.025056057923547037,0.06443510681882292,0.2836429722355325,0.29869082725048623,0.38111049375460815,0.49511438329029445,0.012887141290493398,-0.02364673411640017,0.02654600243314187,114.9726,0.6,14594.7,3935509.0,1290.4000244140625,4.006718771063017,69.0,
2019-04-08,5170.27,5305.0,5039.0,5236.9,50178.430782,89.3274089923556,4378.131,5364.026542409631,3392.23545759037,0.45037279259557567,0.935527377424326,184.1640729760074,3.516662013328637,323.99602169920854,219.7822276568517,104.21379404235685,7.323792854074807,5.1223074113741385,2.201485442700669,0.012887141290493398,0.06169160280582231,0.2762809967708524,0.31322705946371565,0.36807979268114255,0.5121476544949497,-0.01659378640035125,-0.03660180641219035,0.0002367813019152898,114.6893,0.61,14594.7,3935509.0,1297.0999755859375,4.037391179222204,65.0,
2019-04-09,5238.38,5238.4,5076.68,5150.0,34067.012311,82.51690737351335,4433.479,5463.469327024595,3403.4886729754053,0.4646420235776892,0.8478289947003017,182.56092490629254,3.544872328277525,332.0743489499182,242.240651915465,89.8336970344532,7.416231994458402,5.581092327990992,1.83513966646741,-0.01659378640035125,0.05130790869339785,0.2539658190831684,0.2825206137172427,0.3519792714013068,0.48347011023767195,0.030728155339805774,-0.0036310679611649688,0.03316699029126213,114.5321,0.6,14594.7,3935509.0,1303.5,3.9509014192558496,64.0,
2019-04-10,5150.0,5422.0,5135.0,5308.25,40073.620471,84.79097949638762,4499.8595000000005,5577.01111199342,3422.707888006581,0.478748997382438,0.8752445296460913,190.02085884155736,3.579727006858331,347.24313128081667,263.24114778853533,84.00198349228134,7.64988545110339,5.994850952613471,1.6550344984899183,0.030728155339805774,0.0606000059940659,0.2934489942616261,0.3129353159998418,0.39029666821194997,0.5587880318438232,-0.05479772052936471,-0.05336975462723126,0.014119530918852652,114.4269,0.54,14594.7,3936784.0,1309.0999755859375,4.054885111142173,62.0,
2019-04-11,5307.86,5332.67,4927.0,5017.37,54696.600686,67.42937252969557,4551.3815,5623.795814403681,3478.9671855963197,0.4712478241622596,0.7172614136818538,205.42436892430328,4.0942639056777415,331.9662156565255,276.9861613621334,54.98005429439212,7.256703894481617,6.247221540987101,1.0094823534945156,-0.05479772052936471,-0.005257846622349072,0.2105917154052539,0.2604430443345793,0.3156208291706981,0.4763918314500941,0.006106785028809902,0.03116174410099326,0.09477076635767334,114.6303,0.57,14594.7,3936784.0,1288.5999755859375,3.8936598595840874,65.0,
2019-04-12,5017.37,5080.58,4861.22,5048.01,33276.678614,68.16872892207296,4603.4815,5665.531730475803,3541.431269524197,0.4614117512911925,0.7092784725449613,206.4197711439959,4.089131581434979,318.6582479661947,285.32057868294567,33.337669283249056,6.912805265391906,6.380338285868063,0.5324669795238437,0.006106785028809902,-0.02364673411640017,0.039264692863716144,0.2661396111795291,0.3204315982212922,0.3795995670995671,-0.0005526930414163633,0.030667530373355012,0.14355756030594224,114.3531,0.61,14594.7,3936784.0,1290.5999755859375,3.9113668801273485,42.0,
2019-04-13,5047.0,5099.0,5004.0,5045.22,17292.456802,68.01732143286532,4656.1335,5694.732202063213,3617.534797936787,0.4461206716101301,0.6873132034668763,198.4612160622819,3.933648405070183,304.37778042572245,289.13201903150104,15.245761394221404,6.557120387763734,6.415694706247198,0.14142568151653645,-0.0005526930414163633,-0.03660180641219035,0.022831772290475616,0.2594127323696147,0.32076242234805363,0.3765272101233774,0.017061694039110176,0.04226178442169015,0.15544019884167581,114.3531,0.61,14594.7,3936784.0,1290.5999755859375,3.9092050948702757,62.0,
2019-04-14,5047.45,5152.99,5000.0,5131.3,18281.607739,70.21536917558154,4715.8925,5716.913610726979,3714.8713892730207,0.42453092844121404,0.7074918778177994,195.21327205783317,3.8043628721344134,296.58746790340683,290.6231088058822,5.964359097524607,6.339788926160107,6.40051355022978,-0.06072462406967283,0.017061694039110176,-0.0036310679611649688,0.047490538228821766,0.2853378354683407,0.34759372332742444,0.3943522659956631,-0.020725742014694237,0.02482411864439804,0.1255666205445014,114.3531,0.61,14594.7,3936784.0,1290.5999755859375,3.9759027561350835,51.0,
2019-04-15,5131.28,5167.38,4950.0,5024.95,29057.191581,64.3327054548361,4769.7125,5710.985510630883,3828.439489369116,0.3946875249319047,0.6355810148157379,196.79660976798795,3.9163894121929164,278.6202718485629,288.22254141441834,-9.602269565855465,5.923204457241105,6.305051731632045,-0.3818472743909407,-0.020725742014694237,-0.05336975462723126,0.003996043916522751,0.2766252045161224,0.3525018168115628,0.38388344969086075,0.02960626473895278,0.05309107553308978,0.14385018756405543,114.495,0.61,14594.7,3936784.0,1286.800048828125,3.904996743337217,60.0,
2019-04-16,5024.95,5197.72,5003.94,5173.72,24242.229493,68.329888068604,4826.496,5717.607713863804,3935.3842861361964,0.36925824194770024,0.6948263021335782,196.58113764170315,3.799609133113178,273.23594135717667,285.22522140297,-11.98928004579335,5.766076479169046,6.197256681139446,-0.43118020197039986,0.02960626473895278,0.03116174410099326,0.02574005380767619,0.31028352179914154,0.34113066492470967,0.4246942001288738,0.00562457960616336,0.015930510348453275,0.13000703555662074,114.6756,0.64,14594.7,3936784.0,1272.5999755859375,4.065472339505497,50.0,
